,Ligand,PDB_Crystal,Run,Binding_Energy
0,GIJ,GIJ_2x4d,54,-4.43
0,GIJ,GIJ_2x4d,32,-4.43
0,GIJ,GIJ_2x4d,100,-4.42
0,GIJ,GIJ_2x4d,71,-4.41
0,GIJ,GIJ_2x4d,26,-4.4
0,GIJ,GIJ_2x4d,43,-4.39
0,GIJ,GIJ_2x4d,30,-4.39
0,GIJ,GIJ_2x4d,50,-4.38
0,GIJ,GIJ_2x4d,59,-4.38
0,GIJ,GIJ_2x4d,84,-4.35
0,GIJ,GIJ_2x4d,83,-4.35
0,GIJ,GIJ_2x4d,90,-4.35
0,GIJ,GIJ_2x4d,40,-4.34
0,GIJ,GIJ_2x4d,66,-4.33
0,GIJ,GIJ_2x4d,45,-4.31
0,GIJ,GIJ_2x4d,78,-4.29
0,GIJ,GIJ_2x4d,62,-4.28
0,GIJ,GIJ_2x4d,64,-4.28
0,GIJ,GIJ_2x4d,38,-4.28
0,GIJ,GIJ_2x4d,80,-4.27
0,GIJ,GIJ_2x4d,55,-4.27
0,GIJ,GIJ_2x4d,69,-4.26
0,GIJ,GIJ_2x4d,4,-4.25
0,GIJ,GIJ_2x4d,93,-4.11
0,GIJ,GIJ_2x4d,2,-4.04
0,GIJ,GIJ_2x4d,60,-3.97
0,GIJ,GIJ_2x4d,15,-4.42
0,GIJ,GIJ_2x4d,95,-4.42
0,GIJ,GIJ_2x4d,53,-4.36
0,GIJ,GIJ_2x4d,10,-4.16
0,GIJ,GIJ_2x4d,35,-4.16
0,GIJ,GIJ_2x4d,12,-4.13
0,GIJ,GIJ_2x4d,85,-4.11
0,GIJ,GIJ_2x4d,22,-4.1
0,GIJ,GIJ_2x4d,75,-4.14
0,GIJ,GIJ_2x4d,48,-4.14
0,GIJ,GIJ_2x4d,73,-4.11
0,GIJ,GIJ_7ots,55,-6.28
0,GIJ,GIJ_7ots,6,-6.28
0,GIJ,GIJ_7ots,56,-6.23
0,GIJ,GIJ_7ots,96,-6.23
0,GIJ,GIJ_7ots,39,-6.2
0,GIJ,GIJ_7ots,19,-6.18
0,GIJ,GIJ_7ots,38,-6.11
0,GIJ,GIJ_7ots,89,-6.1
0,GIJ,GIJ_7ots,63,-6.08
0,GIJ,GIJ_7ots,95,-6.06
0,GIJ,GIJ_7ots,27,-6.03
0,GIJ,GIJ_7ots,78,-6.01
0,GIJ,GIJ_7ots,57,-6.0
0,GIJ,GIJ_7ots,93,-5.98
0,GIJ,GIJ_7ots,70,-5.97
0,GIJ,GIJ_7ots,21,-5.96
0,GIJ,GIJ_7ots,25,-5.96
0,GIJ,GIJ_7ots,74,-5.9
0,GIJ,GIJ_7ots,59,-5.88
0,GIJ,GIJ_7ots,24,-5.86
0,GIJ,GIJ_7ots,37,-5.85
0,GIJ,GIJ_7ots,11,-5.83
0,GIJ,GIJ_7ots,10,-5.81
0,GIJ,GIJ_7ots,84,-5.75
0,GIJ,GIJ_7ots,80,-5.72
0,GIJ,GIJ_7ots,3,-5.72
0,GIJ,GIJ_7ots,5,-5.66
0,GIJ,GIJ_7ots,100,-5.58
0,GIJ,GIJ_7ots,61,-5.53
0,GIJ,GIJ_7ots,15,-5.52
0,GIJ,GIJ_7ots,44,-5.49
0,GIJ,GIJ_7ots,82,-5.48
0,GIJ,GIJ_7ots,79,-5.46
0,GIJ,GIJ_7ots,64,-5.45
0,GIJ,GIJ_7ots,49,-5.42
0,GIJ,GIJ_7ots,17,-5.42
0,GIJ,GIJ_7ots,35,-5.41
0,GIJ,GIJ_7ots,60,-5.37
0,GIJ,GIJ_7ots,53,-5.36
0,GIJ,GIJ_7ots,90,-5.34
0,GIJ,GIJ_7ots,66,-5.26
0,GIJ,GIJ_7ots,94,-5.24
0,GIJ,GIJ_7ots,14,-5.15
0,GIJ,GIJ_7ots,22,-5.1
0,GIJ,GIJ_7ots,85,-5.02
0,GIJ,GIJ_7ots,1,-4.97
0,GIJ,GIJ_7ots,32,-4.97
0,GIJ,GIJ_7ots,46,-4.95
0,GIJ,GIJ_7ots,26,-4.79
0,GIJ,GIJ_7ots,28,-4.6
0,GIJ,GIJ_7ots,36,-4.53
0,GIJ,GIJ_7ots,83,-4.47
0,GIJ,GIJ_7ots,73,-4.38
0,GIJ,GIJ_7ots,51,-4.22
0,GIJ,GIJ_7ots,91,-4.15
0,GIJ,GIJ_7ots,34,-6.0
0,GIJ,GIJ_7ots,45,-5.95
0,GIJ,GIJ_7ots,20,-5.93
0,GIJ,GIJ_7ots,12,-5.92
0,GIJ,GIJ_7ots,42,-5.88
0,GIJ,GIJ_7ots,68,-5.88
0,GIJ,GIJ_7ots,98,-5.88
0,GIJ,GIJ_7ots,52,-5.87
0,GIJ,GIJ_7ots,62,-5.86
0,GIJ,GIJ_7ots,50,-5.86
0,GIJ,GIJ_7ots,48,-5.84
0,GIJ,GIJ_7ots,86,-5.82
0,GIJ,GIJ_7ots,81,-5.81
0,GIJ,GIJ_7ots,30,-5.8
0,GIJ,GIJ_7ots,33,-5.79
0,GIJ,GIJ_7ots,2,-5.79
0,GIJ,GIJ_7ots,8,-5.78
0,GIJ,GIJ_7ots,18,-5.77
0,GIJ,GIJ_7ots,7,-5.73
0,GIJ,GIJ_7ots,99,-5.72
0,GIJ,GIJ_7ots,65,-5.71
0,GIJ,GIJ_7ots,71,-5.68
0,GIJ,GIJ_7ots,67,-5.58
0,GIJ,GIJ_7ots,43,-5.55
0,GIJ,GIJ_7ots,13,-5.53
0,GIJ,GIJ_7ots,9,-5.5
0,GIJ,GIJ_7ots,69,-5.47
0,GIJ,GIJ_7ots,88,-5.32
0,GIJ,GIJ_7ots,92,-5.31
0,GIJ,GIJ_7ots,58,-5.25
0,GIJ,GIJ_7ots,40,-5.2
0,GIJ,GIJ_7ots,97,-4.95
0,GIJ,GIJ_7ots,47,-4.79
0,GIJ,GIJ_7ots,54,-4.71
0,GIJ,GIJ_7ots,31,-4.71
0,GIJ,GIJ_7ots,41,-4.6
0,GIJ,GIJ_7ots,23,-4.53
0,GIJ,GIJ_7ots,75,-5.22
0,GIJ,GIJ_7ots,16,-5.16
0,GIJ,GIJ_7ots,87,-5.11
0,GIJ,GIJ_7ots,4,-4.87
0,GIJ,GIJ_7ots,29,-4.86
0,GIJ,GIJ_7ots,77,-4.85
0,GIJ,GIJ_7ots,76,-4.84
0,GIJ,GIJ_7ots,72,-3.93
0,GIJ,GIJ_5KRE,72,-5.08
0,GIJ,GIJ_5KRE,19,-5.05
0,GIJ,GIJ_5KRE,7,-5.05
0,GIJ,GIJ_5KRE,90,-5.04
0,GIJ,GIJ_5KRE,75,-5.04
0,GIJ,GIJ_5KRE,46,-5.03
0,GIJ,GIJ_5KRE,94,-5.03
0,GIJ,GIJ_5KRE,31,-5.03
0,GIJ,GIJ_5KRE,37,-5.02
0,GIJ,GIJ_5KRE,4,-5.02
0,GIJ,GIJ_5KRE,27,-5.01
0,GIJ,GIJ_5KRE,87,-5.01
0,GIJ,GIJ_5KRE,25,-5.01
0,GIJ,GIJ_5KRE,20,-4.99
0,GIJ,GIJ_5KRE,15,-4.99
0,GIJ,GIJ_5KRE,26,-4.98
0,GIJ,GIJ_5KRE,67,-4.98
0,GIJ,GIJ_5KRE,16,-4.98
0,GIJ,GIJ_5KRE,96,-4.98
0,GIJ,GIJ_5KRE,58,-4.96
0,GIJ,GIJ_5KRE,53,-4.96
0,GIJ,GIJ_5KRE,56,-4.96
0,GIJ,GIJ_5KRE,54,-4.95
0,GIJ,GIJ_5KRE,78,-4.93
0,GIJ,GIJ_5KRE,47,-4.93
0,GIJ,GIJ_5KRE,82,-4.92
0,GIJ,GIJ_5KRE,48,-4.89
0,GIJ,GIJ_5KRE,50,-4.88
0,GIJ,GIJ_5KRE,65,-4.83
0,GIJ,GIJ_5KRE,55,-4.78
0,GIJ,GIJ_5KRE,61,-4.73
0,GIJ,GIJ_5KRE,99,-4.73
0,GIJ,GIJ_5KRE,28,-4.71
0,GIJ,GIJ_5KRE,92,-4.71
0,GIJ,GIJ_5KRE,24,-4.7
0,GIJ,GIJ_5KRE,1,-4.7
0,GIJ,GIJ_5KRE,2,-4.69
0,GIJ,GIJ_5KRE,43,-4.69
0,GIJ,GIJ_5KRE,77,-4.68
0,GIJ,GIJ_5KRE,57,-4.68
0,GIJ,GIJ_5KRE,9,-4.66
0,GIJ,GIJ_5KRE,8,-4.66
0,GIJ,GIJ_5KRE,39,-4.66
0,GIJ,GIJ_5KRE,64,-4.65
0,GIJ,GIJ_5KRE,41,-4.65
0,GIJ,GIJ_5KRE,6,-4.65
0,GIJ,GIJ_5KRE,33,-4.65
0,GIJ,GIJ_5KRE,10,-4.63
0,GIJ,GIJ_5KRE,66,-4.63
0,GIJ,GIJ_5KRE,79,-4.63
0,GIJ,GIJ_5KRE,98,-4.63
0,GIJ,GIJ_5KRE,5,-4.63
0,GIJ,GIJ_5KRE,14,-4.63
0,GIJ,GIJ_5KRE,60,-4.63
0,GIJ,GIJ_5KRE,84,-4.63
0,GIJ,GIJ_5KRE,30,-4.62
0,GIJ,GIJ_5KRE,73,-4.62
0,GIJ,GIJ_5KRE,63,-4.62
0,GIJ,GIJ_5KRE,52,-4.61
0,GIJ,GIJ_5KRE,22,-4.6
0,GIJ,GIJ_5KRE,86,-4.59
0,GIJ,GIJ_5KRE,62,-4.59
0,GIJ,GIJ_5KRE,17,-4.59
0,GIJ,GIJ_5KRE,80,-4.59
0,GIJ,GIJ_5KRE,59,-4.59
0,GIJ,GIJ_5KRE,38,-4.59
0,GIJ,GIJ_5KRE,68,-4.59
0,GIJ,GIJ_5KRE,83,-4.59
0,GIJ,GIJ_5KRE,74,-4.59
0,GIJ,GIJ_5KRE,51,-4.58
0,GIJ,GIJ_5KRE,95,-4.58
0,GIJ,GIJ_5KRE,3,-4.58
0,GIJ,GIJ_5KRE,32,-4.58
0,GIJ,GIJ_5KRE,69,-4.58
0,GIJ,GIJ_5KRE,29,-4.57
0,GIJ,GIJ_5KRE,44,-4.57
0,GIJ,GIJ_5KRE,40,-4.57
0,GIJ,GIJ_5KRE,88,-4.56
0,GIJ,GIJ_5KRE,76,-4.56
0,GIJ,GIJ_5KRE,11,-4.56
0,GIJ,GIJ_5KRE,70,-4.56
0,GIJ,GIJ_5KRE,97,-4.54
0,GIJ,GIJ_5KRE,36,-4.53
0,GIJ,GIJ_5KRE,93,-4.53
0,GIJ,GIJ_5KRE,100,-4.53
0,GIJ,GIJ_5KRE,34,-4.52
0,GIJ,GIJ_5KRE,89,-4.52
0,GIJ,GIJ_5KRE,23,-4.51
0,GIJ,GIJ_5KRE,35,16800000.0
0,GIJ,GIJ_5KRE,13,-4.96
0,GIJ,GIJ_5KRE,49,-4.94
0,GIJ,GIJ_5KRE,81,-4.94
0,GIJ,GIJ_5KRE,91,-4.93
0,GIJ,GIJ_5KRE,71,-4.92
0,GIJ,GIJ_5KRE,21,-4.92
0,GIJ,GIJ_5KRE,85,-4.9
0,GIJ,GIJ_5KRE,18,-4.9
0,GIJ,GIJ_5KRE,12,-4.89
0,GIJ,GIJ_5KRE,42,-4.88
0,GIJ,GIJ_5KRE,45,-4.29
0,GIJ,GIJ_7l4u,55,-5.83
0,GIJ,GIJ_7l4u,47,-5.81
0,GIJ,GIJ_7l4u,13,-5.8
0,GIJ,GIJ_7l4u,96,-5.79
0,GIJ,GIJ_7l4u,66,-5.79
0,GIJ,GIJ_7l4u,78,-5.78
0,GIJ,GIJ_7l4u,61,-5.77
0,GIJ,GIJ_7l4u,81,-5.76
0,GIJ,GIJ_7l4u,36,-5.72
0,GIJ,GIJ_7l4u,49,-5.67
0,GIJ,GIJ_7l4u,9,-5.65
0,GIJ,GIJ_7l4u,6,-5.64
0,GIJ,GIJ_7l4u,8,-5.63
0,GIJ,GIJ_7l4u,33,-5.53
0,GIJ,GIJ_7l4u,20,-5.46
0,GIJ,GIJ_7l4u,98,-5.35
0,GIJ,GIJ_7l4u,60,-5.33
0,GIJ,GIJ_7l4u,3,-5.32
0,GIJ,GIJ_7l4u,70,-5.29
0,GIJ,GIJ_7l4u,56,-5.28
0,GIJ,GIJ_7l4u,57,-5.28
0,GIJ,GIJ_7l4u,28,-5.26
0,GIJ,GIJ_7l4u,12,-5.26
0,GIJ,GIJ_7l4u,93,-5.26
0,GIJ,GIJ_7l4u,58,-5.26
0,GIJ,GIJ_7l4u,27,-5.26
0,GIJ,GIJ_7l4u,39,-5.25
0,GIJ,GIJ_7l4u,65,-5.24
0,GIJ,GIJ_7l4u,26,-5.23
0,GIJ,GIJ_7l4u,15,-5.23
0,GIJ,GIJ_7l4u,31,-5.23
0,GIJ,GIJ_7l4u,23,-5.21
0,GIJ,GIJ_7l4u,37,-5.21
0,GIJ,GIJ_7l4u,89,-5.2
0,GIJ,GIJ_7l4u,86,-5.19
0,GIJ,GIJ_7l4u,40,-5.18
0,GIJ,GIJ_7l4u,42,-5.16
0,GIJ,GIJ_7l4u,82,-5.16
0,GIJ,GIJ_7l4u,25,-5.15
0,GIJ,GIJ_7l4u,10,-5.15
0,GIJ,GIJ_7l4u,76,-5.15
0,GIJ,GIJ_7l4u,30,-5.12
0,GIJ,GIJ_7l4u,16,-5.1
0,GIJ,GIJ_7l4u,1,-5.7
0,GIJ,GIJ_7l4u,24,-5.67
0,GIJ,GIJ_7l4u,71,-5.65
0,GIJ,GIJ_7l4u,97,-5.64
0,GIJ,GIJ_7l4u,75,-5.58
0,GIJ,GIJ_7l4u,7,-5.57
0,GIJ,GIJ_7l4u,17,-5.54
0,GIJ,GIJ_7l4u,21,-5.52
0,GIJ,GIJ_7l4u,83,-5.48
0,GIJ,GIJ_7l4u,14,-5.44
0,GIJ,GIJ_7l4u,87,-5.43
0,GIJ,GIJ_7l4u,79,-5.42
0,GIJ,GIJ_7l4u,77,-5.42
0,GIJ,GIJ_7l4u,45,-5.4
0,GIJ,GIJ_7l4u,74,-5.39
0,GIJ,GIJ_7l4u,41,-5.37
0,GIJ,GIJ_7l4u,35,-5.37
0,GIJ,GIJ_7l4u,85,-5.37
0,GIJ,GIJ_7l4u,18,-5.36
0,GIJ,GIJ_7l4u,95,-5.34
0,GIJ,GIJ_7l4u,100,-5.33
0,GIJ,GIJ_7l4u,46,-5.29
0,GIJ,GIJ_7l4u,94,-5.23
0,GIJ,GIJ_7l4u,34,-5.54
0,GIJ,GIJ_7l4u,52,-5.15
0,GIJ,GIJ_7l4u,84,-5.15
0,GIJ,GIJ_7l4u,29,-5.14
0,GIJ,GIJ_7l4u,5,-5.14
0,GIJ,GIJ_7l4u,53,-5.13
0,GIJ,GIJ_7l4u,11,-5.1
0,GIJ,GIJ_7l4u,64,-5.08
0,GIJ,GIJ_7l4u,54,-5.07
0,GIJ,GIJ_7l4u,48,-5.07
0,GIJ,GIJ_7l4u,99,-5.06
0,GIJ,GIJ_7l4u,69,-5.06
0,GIJ,GIJ_7l4u,44,-5.06
0,GIJ,GIJ_7l4u,67,-5.05
0,GIJ,GIJ_7l4u,92,-5.05
0,GIJ,GIJ_7l4u,22,-5.04
0,GIJ,GIJ_7l4u,90,-5.04
0,GIJ,GIJ_7l4u,32,-5.03
0,GIJ,GIJ_7l4u,80,-5.03
0,GIJ,GIJ_7l4u,62,-5.02
0,GIJ,GIJ_7l4u,72,-5.02
0,GIJ,GIJ_7l4u,43,-5.0
0,GIJ,GIJ_7l4u,51,-5.0
0,GIJ,GIJ_7l4u,91,-4.97
0,GIJ,GIJ_7l4u,4,-4.92
0,GIJ,GIJ_7l4u,38,-4.88
0,GIJ,GIJ_7l4u,68,-4.84
0,GIJ,GIJ_7l4u,88,-4.78
0,GIJ,GIJ_7l4u,63,-5.48
0,GIJ,GIJ_7l4u,59,-5.28
0,GIJ,GIJ_7l4u,19,-5.11
0,GIJ,GIJ_7l4u,73,-4.81
0,GIJ,GIJ_7l4u,2,-4.93
0,GIJ,GIJ_7l4u,50,-4.72
0,GIJ,GIJ_5ye8,40,-5.46
0,GIJ,GIJ_5ye8,59,-5.46
0,GIJ,GIJ_5ye8,22,-5.46
0,GIJ,GIJ_5ye8,56,-5.45
0,GIJ,GIJ_5ye8,42,-5.45
0,GIJ,GIJ_5ye8,66,-5.45
0,GIJ,GIJ_5ye8,2,-5.45
0,GIJ,GIJ_5ye8,68,-5.45
0,GIJ,GIJ_5ye8,33,-5.45
0,GIJ,GIJ_5ye8,21,-5.45
0,GIJ,GIJ_5ye8,4,-5.45
0,GIJ,GIJ_5ye8,60,-5.45
0,GIJ,GIJ_5ye8,52,-5.45
0,GIJ,GIJ_5ye8,38,-5.45
0,GIJ,GIJ_5ye8,96,-5.45
0,GIJ,GIJ_5ye8,37,-5.45
0,GIJ,GIJ_5ye8,3,-5.45
0,GIJ,GIJ_5ye8,48,-5.45
0,GIJ,GIJ_5ye8,14,-5.44
0,GIJ,GIJ_5ye8,57,-5.44
0,GIJ,GIJ_5ye8,44,-5.44
0,GIJ,GIJ_5ye8,80,-5.44
0,GIJ,GIJ_5ye8,6,-5.44
0,GIJ,GIJ_5ye8,31,-5.44
0,GIJ,GIJ_5ye8,63,-5.44
0,GIJ,GIJ_5ye8,61,-5.44
0,GIJ,GIJ_5ye8,23,-5.44
0,GIJ,GIJ_5ye8,79,-5.44
0,GIJ,GIJ_5ye8,83,-5.44
0,GIJ,GIJ_5ye8,51,-5.44
0,GIJ,GIJ_5ye8,9,-5.44
0,GIJ,GIJ_5ye8,72,-5.44
0,GIJ,GIJ_5ye8,94,-5.44
0,GIJ,GIJ_5ye8,26,-5.43
0,GIJ,GIJ_5ye8,100,-5.43
0,GIJ,GIJ_5ye8,17,-5.43
0,GIJ,GIJ_5ye8,47,-5.43
0,GIJ,GIJ_5ye8,25,-5.43
0,GIJ,GIJ_5ye8,91,-5.43
0,GIJ,GIJ_5ye8,55,-5.43
0,GIJ,GIJ_5ye8,49,-5.43
0,GIJ,GIJ_5ye8,64,-5.43
0,GIJ,GIJ_5ye8,18,-5.43
0,GIJ,GIJ_5ye8,28,-5.43
0,GIJ,GIJ_5ye8,90,-5.43
0,GIJ,GIJ_5ye8,45,-5.43
0,GIJ,GIJ_5ye8,12,-5.43
0,GIJ,GIJ_5ye8,15,-5.43
0,GIJ,GIJ_5ye8,32,-5.43
0,GIJ,GIJ_5ye8,76,-5.43
0,GIJ,GIJ_5ye8,77,-5.43
0,GIJ,GIJ_5ye8,43,-5.43
0,GIJ,GIJ_5ye8,93,-5.43
0,GIJ,GIJ_5ye8,54,-5.43
0,GIJ,GIJ_5ye8,1,-5.43
0,GIJ,GIJ_5ye8,30,-5.43
0,GIJ,GIJ_5ye8,86,-5.43
0,GIJ,GIJ_5ye8,41,-5.43
0,GIJ,GIJ_5ye8,98,-5.43
0,GIJ,GIJ_5ye8,39,-5.43
0,GIJ,GIJ_5ye8,74,-5.42
0,GIJ,GIJ_5ye8,34,-5.42
0,GIJ,GIJ_5ye8,82,-5.42
0,GIJ,GIJ_5ye8,58,-5.42
0,GIJ,GIJ_5ye8,16,-5.42
0,GIJ,GIJ_5ye8,84,-5.42
0,GIJ,GIJ_5ye8,88,-5.42
0,GIJ,GIJ_5ye8,24,-5.42
0,GIJ,GIJ_5ye8,97,-5.42
0,GIJ,GIJ_5ye8,70,-5.41
0,GIJ,GIJ_5ye8,36,-5.41
0,GIJ,GIJ_5ye8,29,-5.41
0,GIJ,GIJ_5ye8,53,-5.41
0,GIJ,GIJ_5ye8,89,-5.41
0,GIJ,GIJ_5ye8,13,-5.41
0,GIJ,GIJ_5ye8,5,-5.4
0,GIJ,GIJ_5ye8,65,-5.4
0,GIJ,GIJ_5ye8,20,-5.4
0,GIJ,GIJ_5ye8,35,-5.4
0,GIJ,GIJ_5ye8,85,-5.4
0,GIJ,GIJ_5ye8,19,-5.4
0,GIJ,GIJ_5ye8,78,-5.39
0,GIJ,GIJ_5ye8,46,-5.38
0,GIJ,GIJ_5ye8,67,-5.38
0,GIJ,GIJ_5ye8,69,-5.36
0,GIJ,GIJ_5ye8,73,-5.36
0,GIJ,GIJ_5ye8,7,-5.34
0,GIJ,GIJ_5ye8,27,-5.33
0,GIJ,GIJ_5ye8,8,-5.31
0,GIJ,GIJ_5ye8,10,-5.31
0,GIJ,GIJ_5ye8,81,-5.3
0,GIJ,GIJ_5ye8,75,-5.3
0,GIJ,GIJ_5ye8,92,-5.3
0,GIJ,GIJ_5ye8,71,-5.3
0,GIJ,GIJ_5ye8,11,-5.29
0,GIJ,GIJ_5ye8,99,-5.27
0,GIJ,GIJ_5ye8,87,-5.26
0,GIJ,GIJ_5ye8,62,-5.23
0,GIJ,GIJ_5ye8,95,-5.19
0,GIJ,GIJ_5ye8,50,-5.09
0,GIJ,GIJ_5sym,35,4.74
0,GIJ,GIJ_5sym,81,4.76
0,GIJ,GIJ_5sym,82,4.85
0,GIJ,GIJ_5sym,50,4.88
0,GIJ,GIJ_5sym,37,4.92
0,GIJ,GIJ_5sym,59,4.93
0,GIJ,GIJ_5sym,46,4.94
0,GIJ,GIJ_5sym,17,4.95
0,GIJ,GIJ_5sym,33,4.96
0,GIJ,GIJ_5sym,64,4.98
0,GIJ,GIJ_5sym,78,5.0
0,GIJ,GIJ_5sym,66,5.0
0,GIJ,GIJ_5sym,38,5.04
0,GIJ,GIJ_5sym,14,5.06
0,GIJ,GIJ_5sym,30,5.09
0,GIJ,GIJ_5sym,69,5.1
0,GIJ,GIJ_5sym,56,5.11
0,GIJ,GIJ_5sym,10,5.12
0,GIJ,GIJ_5sym,3,5.17
0,GIJ,GIJ_5sym,42,5.18
0,GIJ,GIJ_5sym,74,5.2
0,GIJ,GIJ_5sym,41,5.21
0,GIJ,GIJ_5sym,32,5.22
0,GIJ,GIJ_5sym,47,5.23
0,GIJ,GIJ_5sym,88,5.27
0,GIJ,GIJ_5sym,98,5.28
0,GIJ,GIJ_5sym,24,5.28
0,GIJ,GIJ_5sym,28,5.28
0,GIJ,GIJ_5sym,65,5.31
0,GIJ,GIJ_5sym,93,5.31
0,GIJ,GIJ_5sym,44,5.34
0,GIJ,GIJ_5sym,92,5.37
0,GIJ,GIJ_5sym,57,5.39
0,GIJ,GIJ_5sym,54,5.4
0,GIJ,GIJ_5sym,23,5.42
0,GIJ,GIJ_5sym,29,5.43
0,GIJ,GIJ_5sym,62,5.44
0,GIJ,GIJ_5sym,91,5.46
0,GIJ,GIJ_5sym,83,5.46
0,GIJ,GIJ_5sym,19,5.5
0,GIJ,GIJ_5sym,55,5.5
0,GIJ,GIJ_5sym,79,5.52
0,GIJ,GIJ_5sym,26,5.56
0,GIJ,GIJ_5sym,40,5.56
0,GIJ,GIJ_5sym,34,5.56
0,GIJ,GIJ_5sym,58,5.58
0,GIJ,GIJ_5sym,80,5.62
0,GIJ,GIJ_5sym,4,5.64
0,GIJ,GIJ_5sym,8,5.69
0,GIJ,GIJ_5sym,87,5.72
0,GIJ,GIJ_5sym,90,5.74
0,GIJ,GIJ_5sym,76,5.74
0,GIJ,GIJ_5sym,11,5.81
0,GIJ,GIJ_5sym,72,5.82
0,GIJ,GIJ_5sym,22,5.96
0,GIJ,GIJ_5sym,31,6.02
0,GIJ,GIJ_5sym,45,6.08
0,GIJ,GIJ_5sym,7,6.16
0,GIJ,GIJ_5sym,9,6.26
0,GIJ,GIJ_5sym,85,6.26
0,GIJ,GIJ_5sym,5,6.29
0,GIJ,GIJ_5sym,1,6.32
0,GIJ,GIJ_5sym,36,6.47
0,GIJ,GIJ_5sym,18,6.47
0,GIJ,GIJ_5sym,12,6.47
0,GIJ,GIJ_5sym,63,6.68
0,GIJ,GIJ_5sym,25,7.85
0,GIJ,GIJ_5sym,67,8.0
0,GIJ,GIJ_5sym,21,8.69
0,GIJ,GIJ_5sym,61,8.74
0,GIJ,GIJ_5sym,89,9.63
0,GIJ,GIJ_5sym,86,11.97
0,GIJ,GIJ_5sym,95,12.33
0,GIJ,GIJ_5sym,13,12.5
0,GIJ,GIJ_5sym,43,12.72
0,GIJ,GIJ_5sym,51,8.86
0,GIJ,GIJ_5sym,27,8.89
0,GIJ,GIJ_5sym,77,8.94
0,GIJ,GIJ_5sym,53,8.98
0,GIJ,GIJ_5sym,75,9.0
0,GIJ,GIJ_5sym,52,9.0
0,GIJ,GIJ_5sym,6,9.06
0,GIJ,GIJ_5sym,94,9.07
0,GIJ,GIJ_5sym,70,9.09
0,GIJ,GIJ_5sym,49,9.11
0,GIJ,GIJ_5sym,48,9.18
0,GIJ,GIJ_5sym,73,9.19
0,GIJ,GIJ_5sym,60,9.2
0,GIJ,GIJ_5sym,97,9.22
0,GIJ,GIJ_5sym,71,9.23
0,GIJ,GIJ_5sym,96,9.24
0,GIJ,GIJ_5sym,15,9.26
0,GIJ,GIJ_5sym,100,9.32
0,GIJ,GIJ_5sym,84,9.33
0,GIJ,GIJ_5sym,16,9.34
0,GIJ,GIJ_5sym,99,9.52
0,GIJ,GIJ_5sym,2,9.73
0,GIJ,GIJ_5sym,20,11.5
0,GIJ,GIJ_5sym,68,12.75
0,GIJ,GIJ_5sym,39,12.84
0,GIJ,GIJ_3N0T,68,-7.02
0,GIJ,GIJ_3N0T,63,-7.02
0,GIJ,GIJ_3N0T,62,-7.02
0,GIJ,GIJ_3N0T,45,-7.01
0,GIJ,GIJ_3N0T,73,-7.01
0,GIJ,GIJ_3N0T,49,-7.01
0,GIJ,GIJ_3N0T,85,-6.99
0,GIJ,GIJ_3N0T,94,-6.98
0,GIJ,GIJ_3N0T,56,-6.96
0,GIJ,GIJ_3N0T,46,-6.93
0,GIJ,GIJ_3N0T,30,-6.93
0,GIJ,GIJ_3N0T,29,-6.9
0,GIJ,GIJ_3N0T,14,-6.62
0,GIJ,GIJ_3N0T,66,-6.61
0,GIJ,GIJ_3N0T,2,-6.6
0,GIJ,GIJ_3N0T,52,-6.57
0,GIJ,GIJ_3N0T,37,-6.43
0,GIJ,GIJ_3N0T,96,-6.42
0,GIJ,GIJ_3N0T,100,-6.42
0,GIJ,GIJ_3N0T,58,-6.42
0,GIJ,GIJ_3N0T,42,-6.42
0,GIJ,GIJ_3N0T,67,-6.41
0,GIJ,GIJ_3N0T,44,-6.41
0,GIJ,GIJ_3N0T,76,-6.41
0,GIJ,GIJ_3N0T,79,-6.41
0,GIJ,GIJ_3N0T,90,-6.41
0,GIJ,GIJ_3N0T,21,-6.41
0,GIJ,GIJ_3N0T,17,-6.4
0,GIJ,GIJ_3N0T,1,-6.4
0,GIJ,GIJ_3N0T,27,-6.4
0,GIJ,GIJ_3N0T,57,-6.4
0,GIJ,GIJ_3N0T,64,-6.4
0,GIJ,GIJ_3N0T,91,-6.4
0,GIJ,GIJ_3N0T,75,-6.39
0,GIJ,GIJ_3N0T,59,-6.39
0,GIJ,GIJ_3N0T,82,-6.39
0,GIJ,GIJ_3N0T,31,-6.38
0,GIJ,GIJ_3N0T,28,-6.38
0,GIJ,GIJ_3N0T,80,-6.38
0,GIJ,GIJ_3N0T,47,-6.38
0,GIJ,GIJ_3N0T,16,-6.38
0,GIJ,GIJ_3N0T,25,-6.38
0,GIJ,GIJ_3N0T,19,-6.37
0,GIJ,GIJ_3N0T,11,-6.37
0,GIJ,GIJ_3N0T,89,-6.37
0,GIJ,GIJ_3N0T,39,-6.37
0,GIJ,GIJ_3N0T,24,-6.37
0,GIJ,GIJ_3N0T,99,-6.36
0,GIJ,GIJ_3N0T,97,-6.36
0,GIJ,GIJ_3N0T,61,-6.35
0,GIJ,GIJ_3N0T,71,-6.35
0,GIJ,GIJ_3N0T,23,-6.35
0,GIJ,GIJ_3N0T,92,-6.34
0,GIJ,GIJ_3N0T,8,-6.34
0,GIJ,GIJ_3N0T,48,-6.33
0,GIJ,GIJ_3N0T,72,-6.31
0,GIJ,GIJ_3N0T,98,-6.3
